Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
2225c6cdb055a4ef87774d4180ecac0a55eac0988575fe82872e3d585b09a1fd,2012-12,Surrey Police,Surrey Police,-0.376732,51.404666,On or near Berkeley Drive,E01030331,Elmbridge 001B,Violent crime,Investigation complete; no suspect identified,
,2012-12,Surrey Police,Surrey Police,-0.364420,51.402786,On or near The Forum,E01030332,Elmbridge 001C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.361851,51.403470,On or near Second Close,E01030332,Elmbridge 001C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.371652,51.403571,On or near St Peter'S Road,E01030332,Elmbridge 001C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.368388,51.405602,On or near Dundas Gardens,E01030332,Elmbridge 001C,Anti-social behaviour,,
13cc91bf05da1cd6f824479d2d490ba83847d34044db252235c6f5b8c883a332,2012-12,Surrey Police,Surrey Police,-0.361722,51.405069,On or near Merton Way,E01030332,Elmbridge 001C,Violent crime,Local resolution,
,2012-12,Surrey Police,Surrey Police,-0.359493,51.410694,On or near Parking Area,E01030333,Elmbridge 001D,Anti-social behaviour,,
7ada7119f5cea7034b9b10068f13f13f3a7ac3d699ffb5fd8e7d0cc919be11bd,2012-12,Surrey Police,Surrey Police,-0.367272,51.407080,On or near Spurfield,E01030333,Elmbridge 001D,Criminal damage and arson,Investigation complete; no suspect identified,
3343b723e364aefa5fc6aa1dca71d36330aaaa84e2d233fa9b985d770c5bcbbd,2012-12,Surrey Police,Surrey Police,-0.367526,51.407596,On or near Mountwood,E01030333,Elmbridge 001D,Drugs,Under investigation,
f37130788e5b269b0ba6d10001047c869beeedc4890c1e8212cd401c56de6158,2012-12,Surrey Police,Surrey Police,-0.367526,51.407596,On or near Mountwood,E01030333,Elmbridge 001D,Drugs,Offender fined,
081546a04dd17a6c319fa6619f044a1e6711b91e7e607f0c319983e40ad0c947,2012-12,Surrey Police,Surrey Police,-0.364640,51.406683,On or near The Fairway,E01030333,Elmbridge 001D,Violent crime,Investigation complete; no suspect identified,
541a40ad5870af3dded8c39b2e412a9614ee3954f5887e680bd8100db9cfdf7c,2012-12,Surrey Police,Surrey Police,-0.364640,51.406683,On or near The Fairway,E01030333,Elmbridge 001D,Violent crime,Investigation complete; no suspect identified,
6f84b78106658c28546c9cc785b3869e3b7fa0a490293ad4a59ce0aacc43dbc4,2012-12,Surrey Police,Surrey Police,-0.367526,51.407596,On or near Mountwood,E01030333,Elmbridge 001D,Violent crime,Investigation complete; no suspect identified,
,2012-12,Surrey Police,Surrey Police,-0.351969,51.398008,On or near Matham Road,E01030326,Elmbridge 002A,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.343511,51.402529,On or near Creek Road,E01030326,Elmbridge 002A,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.345738,51.401355,On or near Oarsman Place,E01030326,Elmbridge 002A,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.344320,51.402019,On or near Creek Road,E01030326,Elmbridge 002A,Anti-social behaviour,,
939df182d66f5cac2f58543eef6df1de6051e007c3dff632e7e006a8225ab6d4,2012-12,Surrey Police,Surrey Police,-0.345738,51.401355,On or near Oarsman Place,E01030326,Elmbridge 002A,Burglary,Investigation complete; no suspect identified,
7f1b5d3902cfffc45821776c53a977ace5cf124f9f9a1e6ca9e781dedc19437e,2012-12,Surrey Police,Surrey Police,-0.345450,51.403374,On or near Feltham Avenue,E01030326,Elmbridge 002A,Burglary,Investigation complete; no suspect identified,
4ee91f234e4c6ede948e39c7d76e4b2b3d432b3ae03436d6301f340b53f61047,2012-12,Surrey Police,Surrey Police,-0.349350,51.398870,On or near Police Station,E01030326,Elmbridge 002A,Criminal damage and arson,Under investigation,
78aa28b379a3bd6e617b609f7a84293a07730c36caba5240587756bbe53d5adf,2012-12,Surrey Police,Surrey Police,-0.345422,51.401764,On or near Bridge Road,E01030326,Elmbridge 002A,Criminal damage and arson,Investigation complete; no suspect identified,
0f5eba4acdecd2d89f9bed7d0e95c8ceb45bc129adf6a3d293e19aab11f1d7a8,2012-12,Surrey Police,Surrey Police,-0.345422,51.401764,On or near Bridge Road,E01030326,Elmbridge 002A,Criminal damage and arson,Local resolution,
541901c5da4df9ac5cef2ad3fb17029e5e48f1c22256af22ae60d239f87a28a7,2012-12,Surrey Police,Surrey Police,-0.350346,51.403956,On or near Palace Road,E01030326,Elmbridge 002A,Other theft,Investigation complete; no suspect identified,
026e87be0b058c529af14c933503954da2e27d0ee9be7961ad7c8537f2a2bb10,2012-12,Surrey Police,Surrey Police,-0.343511,51.402529,On or near Creek Road,E01030326,Elmbridge 002A,Other theft,Under investigation,
60d58b5020b9f8632ed8ea0c20219d749b9a23688a54e5a35eb34188548f87b3,2012-12,Surrey Police,Surrey Police,-0.345450,51.403374,On or near Feltham Avenue,E01030326,Elmbridge 002A,Other theft,Investigation complete; no suspect identified,
529cef3e6e54bcebb751188a1398905514eb353689c354cf06180e5e2c70c685,2012-12,Surrey Police,Surrey Police,-0.344320,51.402019,On or near Creek Road,E01030326,Elmbridge 002A,Robbery,Investigation complete; no suspect identified,
d900eba166e4a24c6975167fe681dcf64fe7172c9ee4b1f8beeb13097d05b841,2012-12,Surrey Police,Surrey Police,-0.351119,51.401242,On or near Arnison Road,E01030326,Elmbridge 002A,Vehicle crime,Investigation complete; no suspect identified,
e4ea9a4917587ebc8d9cf605f3e16f9140513444bf969a8de7e1bfb105eb043f,2012-12,Surrey Police,Surrey Police,-0.343511,51.402529,On or near Creek Road,E01030326,Elmbridge 002A,Violent crime,Court case unable to proceed,
b7f842b1192e27a842a7c3d72f9b6a2b21314b9d532992194e710981ab25b9c3,2012-12,Surrey Police,Surrey Police,-0.345422,51.401764,On or near Bridge Road,E01030326,Elmbridge 002A,Violent crime,Investigation complete; no suspect identified,
f2000d68bfd60d378c892cf08d50cd565cb38a0a2bba38985410b119138c56ee,2012-12,Surrey Police,Surrey Police,-0.348110,51.400561,On or near Bridge Road,E01030326,Elmbridge 002A,Violent crime,Investigation complete; no suspect identified,
,2012-12,Surrey Police,Surrey Police,-0.355769,51.398664,On or near Spencer Road,E01030327,Elmbridge 002B,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.355742,51.400210,On or near Supermarket,E01030327,Elmbridge 002B,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.354411,51.400039,On or near Walton Road,E01030327,Elmbridge 002B,Anti-social behaviour,,
84da00a2917ba0ffd93793dd6bb5939e21dbb62153612d8b31ac68e51c43ae8c,2012-12,Surrey Police,Surrey Police,-0.360458,51.398999,On or near Seymour Road,E01030327,Elmbridge 002B,Burglary,Investigation complete; no suspect identified,
5a82fdd9a62c8f515dd6044b2b05f59fa964c681c6c56855f4b7e5d7b9ac37e8,2012-12,Surrey Police,Surrey Police,-0.358239,51.397134,On or near Molesey Park Road,E01030327,Elmbridge 002B,Burglary,Under investigation,
811a2b9aeec2138349a8e0964f16132505f2ef83d6f7211e51af19e31abbf11b,2012-12,Surrey Police,Surrey Police,-0.360458,51.398999,On or near Seymour Road,E01030327,Elmbridge 002B,Burglary,Investigation complete; no suspect identified,
ba76dc5ace941fa69bd3408e310dbc41f8e2ee2809c64f838659f5615baa0463,2012-12,Surrey Police,Surrey Police,-0.355627,51.401818,On or near Kent Road,E01030327,Elmbridge 002B,Burglary,Investigation complete; no suspect identified,
f218d679f52ed5f8d33fff2a1180d6b054104fc057b659b8e0e60d8f391aecf3,2012-12,Surrey Police,Surrey Police,-0.355742,51.400210,On or near Supermarket,E01030327,Elmbridge 002B,Shoplifting,Investigation complete; no suspect identified,
37da0ca88f51bce39f3596a3f63e4d7c9ce2728dd9c274823a3ff867f528cba4,2012-12,Surrey Police,Surrey Police,-0.354210,51.399226,On or near Parking Area,E01030327,Elmbridge 002B,Violent crime,Offender given a caution,
ab354aee6874e0d9eb61b1d70a13918bed7b3cb3be7ce2283d3e23931b61bdad,2012-12,Surrey Police,Surrey Police,-0.361018,51.400626,On or near Hidden Close,E01030327,Elmbridge 002B,Violent crime,Offender given community sentence,
025ce41d83d2b1019d9379909565a52da4f75dd606553c7fc8d26e0699c96942,2012-12,Surrey Police,Surrey Police,-0.355742,51.400210,On or near Supermarket,E01030327,Elmbridge 002B,Other crime,Under investigation,
,2012-12,Surrey Police,Surrey Police,-0.349124,51.392375,On or near Ember Lane,E01030328,Elmbridge 002C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.349712,51.395998,On or near Esher Road,E01030328,Elmbridge 002C,Anti-social behaviour,,
e8a4b19933eafc6caaae22c839efb086682873b8b0a50b52ecb7d737e931c0e4,2012-12,Surrey Police,Surrey Police,-0.347077,51.396932,On or near Summer Avenue,E01030328,Elmbridge 002C,Vehicle crime,Investigation complete; no suspect identified,
a5987d8e44bf02e479a90768bd7922c77def319aea9b015a93e6dfdc60b18592,2012-12,Surrey Police,Surrey Police,-0.347077,51.396932,On or near Summer Avenue,E01030328,Elmbridge 002C,Vehicle crime,Investigation complete; no suspect identified,
901b076ddfc608a8c3ee94da46c6e4e21b6a261cebe546c5d7aa152f2aa60d81,2012-12,Surrey Police,Surrey Police,-0.351231,51.394526,On or near Ember Farm Avenue,E01030328,Elmbridge 002C,Violent crime,Investigation complete; no suspect identified,
865c5d57622f943c725d274efe15e2aa7f783069c514c7e05fb9cbe89a5336f2,2012-12,Surrey Police,Surrey Police,-0.351231,51.394526,On or near Ember Farm Avenue,E01030328,Elmbridge 002C,Violent crime,Investigation complete; no suspect identified,
03b168601e8a2f2285c93ecb3669a516369f051f492219fb85752fdb910a116d,2012-12,Surrey Police,Surrey Police,-0.355407,51.404756,On or near Parsons Mead,E01030329,Elmbridge 002D,Burglary,Investigation complete; no suspect identified,
86cad61ef7ef67a0923bd9f75c2cc5f2f5c96e39434e8a9adc3593151f9e2ec0,2012-12,Surrey Police,Surrey Police,-0.349614,51.405924,On or near Hampton Court Crescent,E01030329,Elmbridge 002D,Drugs,Under investigation,
c2662d0992ad61db4116ec19fc50079bba89f5ea63f6d543dc652846969b8fb6,2012-12,Surrey Police,Surrey Police,-0.357315,51.406473,On or near Kings Chase,E01030329,Elmbridge 002D,Other theft,Investigation complete; no suspect identified,
46e856d8560e12af184cf7ab0c21617ddee4e8663de28195b2b9a58e32068522,2012-12,Surrey Police,Surrey Police,-0.349614,51.405924,On or near Hampton Court Crescent,E01030329,Elmbridge 002D,Vehicle crime,Investigation complete; no suspect identified,
582929a6bc78326f1c1c6069241865013b978e577211bf47789b871e4e8e2f09,2012-12,Surrey Police,Surrey Police,-0.349614,51.405924,On or near Hampton Court Crescent,E01030329,Elmbridge 002D,Vehicle crime,Investigation complete; no suspect identified,
5c951e50c0f27e5e81d95216191d261cc442394b657ca189a60b21239bb74a26,2012-12,Surrey Police,Surrey Police,-0.353890,51.404563,On or near Church Road,E01030329,Elmbridge 002D,Vehicle crime,Investigation complete; no suspect identified,
,2012-12,Surrey Police,Surrey Police,-0.377120,51.395328,On or near Fleetside,E01030334,Elmbridge 003A,Anti-social behaviour,,
1bb71888b74c92b33cf5b7750e99eea9d0fca698e52719289eaa1d6edbc3b995,2012-12,Surrey Police,Surrey Police,-0.381760,51.395402,On or near Brockenhurst,E01030334,Elmbridge 003A,Vehicle crime,Investigation complete; no suspect identified,
5f91787279ed8ead8b6b12262b21547e02b0b87eab00cfe87ba5d780cc47efd3,2012-12,Surrey Police,Surrey Police,-0.381924,51.399298,On or near Armfield Close,E01030334,Elmbridge 003A,Violent crime,Offender given a caution,
ee4c2bdc8a5aee27d67931efbccb1144fd92e0c852aa8874340830e546af7202,2012-12,Surrey Police,Surrey Police,-0.378373,51.396065,On or near Pool Close,E01030334,Elmbridge 003A,Violent crime,Investigation complete; no suspect identified,
a92058f0826c1b77f8ad74fac06f5bdd6ab659150a82d9edc2d9300ee19604df,2012-12,Surrey Police,Surrey Police,-0.383753,51.396778,On or near Ivydene,E01030334,Elmbridge 003A,Other crime,Investigation complete; no suspect identified,
,2012-12,Surrey Police,Surrey Police,-0.368193,51.397758,On or near Ray Road,E01030335,Elmbridge 003B,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.364997,51.399890,On or near Glebelands,E01030335,Elmbridge 003B,Anti-social behaviour,,
c4883bc60ffe122891a05991e9ddd43b3b96976b74ee787e7d0517bc46ff052b,2012-12,Surrey Police,Surrey Police,-0.363084,51.397912,On or near Nightingale Road,E01030335,Elmbridge 003B,Criminal damage and arson,Investigation complete; no suspect identified,
a3ff6cb1f52ddb46697595cafc0d6e3801dfb7912407123f136e98fd839dd550,2012-12,Surrey Police,Surrey Police,-0.363084,51.397912,On or near Nightingale Road,E01030335,Elmbridge 003B,Criminal damage and arson,Investigation complete; no suspect identified,
99d29267a3d3eeeaf48d8aaeb2c7ec32faaaa05b0e25f320e6b9d0f49310f343,2012-12,Surrey Police,Surrey Police,-0.363084,51.397912,On or near Nightingale Road,E01030335,Elmbridge 003B,Criminal damage and arson,Investigation complete; no suspect identified,
1092e153eb740d13a3b52f83aa3e36d973279a10b9395805491f4b423a928dd6,2012-12,Surrey Police,Surrey Police,-0.364272,51.397668,On or near Green Lane,E01030335,Elmbridge 003B,Vehicle crime,Investigation complete; no suspect identified,
,2012-12,Surrey Police,Surrey Police,-0.379488,51.399911,On or near Central Square,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.379488,51.399911,On or near Central Square,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.379488,51.399911,On or near Central Square,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.374562,51.402595,On or near Walton Road,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.381195,51.400825,On or near Dunstable Road,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
60922f31ead1995222769a14a32c6aed4c1f7a31c7c9166416cbfbd769f57c48,2012-12,Surrey Police,Surrey Police,-0.374447,51.401388,On or near Grovelands,E01030336,Elmbridge 003C,Criminal damage and arson,Investigation complete; no suspect identified,
3dcced67c382e17c11290fb747d651ad5a8df5fd8982d8993af0500363c10c1f,2012-12,Surrey Police,Surrey Police,-0.375986,51.398514,On or near Belvedere Gardens,E01030336,Elmbridge 003C,Criminal damage and arson,Offender given a caution,
d5d67fe7be42576b616e9750aabb0ce2041e5307270171e023d6f1008819f053,2012-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Violent crime,Investigation complete; no suspect identified,
,2012-12,Surrey Police,Surrey Police,-0.370364,51.400567,On or near High Street,E01030337,Elmbridge 003D,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.364905,51.401687,On or near Spreighton Road,E01030337,Elmbridge 003D,Anti-social behaviour,,
9ca6574f10d968b7711830d991c708b53b3d4210148c1b8b23c3b60b03876cdd,2012-12,Surrey Police,Surrey Police,-0.372761,51.397049,On or near Waverley Close,E01030337,Elmbridge 003D,Criminal damage and arson,Investigation complete; no suspect identified,
fc4d147b6bc5a3eec34ab13cc76d2f4095938ad00a5a7cf91958a40e9a6ae638,2012-12,Surrey Police,Surrey Police,-0.370672,51.402838,On or near St Peters Court,E01030337,Elmbridge 003D,Other theft,Investigation complete; no suspect identified,
9b6a34905e8104cabf7b2c1d4b3cb31a4b06c2a2d9540956a56c7d6c0508d6fe,2012-12,Surrey Police,Surrey Police,-0.372440,51.401226,On or near Faraday Road,E01030337,Elmbridge 003D,Violent crime,Investigation complete; no suspect identified,
b302ca2fa09f11df9729b668a8ed0833e225390f2450a7ca155644b72238162e,2012-12,Surrey Police,Surrey Police,-0.364905,51.401687,On or near Spreighton Road,E01030337,Elmbridge 003D,Violent crime,Investigation complete; no suspect identified,
2036b268769a0ba26da0d70f78216764fbe6bd91956e6be5c8a11643c6e05ab7,2012-12,Surrey Police,Surrey Police,-0.372761,51.397049,On or near Waverley Close,E01030337,Elmbridge 003D,Other crime,Investigation complete; no suspect identified,
91f4f349114a50e2bc96394278c727787468dcf40020e4107e15e285cd22ccc6,2012-12,Surrey Police,Surrey Police,-0.403944,51.394042,On or near Thorneycroft Close,E01030361,Elmbridge 004A,Criminal damage and arson,Investigation complete; no suspect identified,
33d3698a8f78deb36d1c652c4f2adfdc0cf48732dd02aa4e609a6eecd625e6f5,2012-12,Surrey Police,Surrey Police,-0.410884,51.389155,On or near Cottimore Lane,E01030361,Elmbridge 004A,Criminal damage and arson,Investigation complete; no suspect identified,
01395941d0a541e26ace49895fdc32ae591e3facd52262d3603c1c818bf11815,2012-12,Surrey Police,Surrey Police,-0.410884,51.389155,On or near Cottimore Lane,E01030361,Elmbridge 004A,Criminal damage and arson,Investigation complete; no suspect identified,
2d3e33e83b2ac3f902f4c8b5f25d618f3110853fe401a8fdcd77288e38ecc37c,2012-12,Surrey Police,Surrey Police,-0.410884,51.389155,On or near Cottimore Lane,E01030361,Elmbridge 004A,Criminal damage and arson,Investigation complete; no suspect identified,
9e3505fda0f45a9042bd1bd26c8692f2496db261d0ded644cb79ce96f126e0f2,2012-12,Surrey Police,Surrey Police,-0.405940,51.389142,On or near Nightingale Road,E01030361,Elmbridge 004A,Violent crime,Offender sent to prison,
,2012-12,Surrey Police,Surrey Police,-0.382839,51.386010,On or near Fieldcommon Lane,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.380789,51.388293,On or near Hurtwood Road,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.386523,51.386682,On or near Petrol Station,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.386523,51.386682,On or near Petrol Station,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.382839,51.386010,On or near Fieldcommon Lane,E01030362,Elmbridge 004B,Anti-social behaviour,,
19f6f364e7b8b1ac23ccf468d062a95b9e74436e7a0a6be32263fee7ac18b1c5,2012-12,Surrey Police,Surrey Police,-0.384287,51.388557,On or near Homefield Road,E01030362,Elmbridge 004B,Burglary,Investigation complete; no suspect identified,
f7e00066ae4b11f8b0c488b67bae5759132fbf191043d743c963284bb11e3c42,2012-12,Surrey Police,Surrey Police,-0.381769,51.387408,On or near Netley Drive,E01030362,Elmbridge 004B,Burglary,Investigation complete; no suspect identified,
51bfa6f75e0e837d02af29b5b0ccb3aae7423270856f9fa0cd958c7f9863e6f2,2012-12,Surrey Police,Surrey Police,-0.384784,51.386280,On or near Byron Close,E01030362,Elmbridge 004B,Other theft,Investigation complete; no suspect identified,
883e9461a398b0db07c417a5fd8152ea054faeed5862638a4814d2d010c8d902,2012-12,Surrey Police,Surrey Police,-0.380789,51.388293,On or near Hurtwood Road,E01030362,Elmbridge 004B,Other theft,Investigation complete; no suspect identified,
8d68ebd0fca33ad72523b874ba38dd28f738687467ad7b253bb43878f5ae76d9,2012-12,Surrey Police,Surrey Police,-0.383089,51.387471,On or near Oakbank Avenue,E01030362,Elmbridge 004B,Vehicle crime,Offender sent to prison,
939e3f9d1f8958e659c0977b0ac37dbf9595f366a7cef9a5804560d8fbfcaea3,2012-12,Surrey Police,Surrey Police,-0.383089,51.387471,On or near Oakbank Avenue,E01030362,Elmbridge 004B,Violent crime,Investigation complete; no suspect identified,
384581a874d4c41fd68dd033ff1d8c823fe59c51752cf22b1c931091181f0807,2012-12,Surrey Police,Surrey Police,-0.383089,51.387471,On or near Oakbank Avenue,E01030362,Elmbridge 004B,Violent crime,Investigation complete; no suspect identified,
f8e99703bf613ed29282d3fb73a510855996418f26a95010b35758501b47a5d9,2012-12,Surrey Police,Surrey Police,-0.383089,51.387471,On or near Oakbank Avenue,E01030362,Elmbridge 004B,Violent crime,Investigation complete; no suspect identified,
95cbd967893a7438960c81ae096e05bc1ddb4058a547675574e81f04fc5ffb40,2012-12,Surrey Police,Surrey Police,-0.383089,51.387471,On or near Oakbank Avenue,E01030362,Elmbridge 004B,Violent crime,Investigation complete; no suspect identified,
43d61688a07dbfbfe1f612a8b43aeef8995357739ea95656401700a1cd929c3b,2012-12,Surrey Police,Surrey Police,-0.383089,51.387471,On or near Oakbank Avenue,E01030362,Elmbridge 004B,Other crime,Under investigation,
,2012-12,Surrey Police,Surrey Police,-0.414463,51.393699,On or near Sunbury Lane,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.416310,51.394327,On or near Tumbling Bay,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.413711,51.390929,On or near Parking Area,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.414654,51.391103,On or near Thamesmead,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.414654,51.391103,On or near Thamesmead,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.413178,51.390148,On or near Lancaster Court,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.414654,51.391103,On or near Thamesmead,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.414654,51.391103,On or near Thamesmead,E01030363,Elmbridge 004C,Anti-social behaviour,,
,2012-12,Surrey Police,Surrey Police,-0.414654,51.391103,On or near Thamesmead,E01030363,Elmbridge 004C,Anti-social behaviour,,
959363ab881bf428afc07a6ae5ad9f730b60b44b919966edd1ed3b4bf627ec5b,2012-12,Surrey Police,Surrey Police,-0.413466,51.392625,On or near Sunbury Close,E01030363,Elmbridge 004C,Burglary,Investigation complete; no suspect identified,
06de53a82f61572df67040efb4bc51e5ebb77cf88a7f76257f71eabd7ca7a93c,2012-12,Surrey Police,Surrey Police,-0.412074,51.390880,On or near Supermarket,E01030363,Elmbridge 004C,Criminal damage and arson,Investigation complete; no suspect identified,
9a651ca55ccf2bbd885d46e0223ed85173037d4092b7f333369c1c0fd03fe658,2012-12,Surrey Police,Surrey Police,-0.414654,51.391103,On or near Thamesmead,E01030363,Elmbridge 004C,Drugs,Under investigation,
9e16cad8dfe2df73400a67e3f7cc6654c01d5bab3d006997093d51eeb9d3a01e,2012-12,Surrey Police,Surrey Police,-0.414654,51.391103,On or near Thamesmead,E01030363,Elmbridge 004C,Other theft,Investigation complete; no suspect identified,
