Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2013-04,Surrey Police,Surrey Police,-0.354411,51.400039,On or near Walton Road,E01030327,Elmbridge 002B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.354411,51.400039,On or near Walton Road,E01030327,Elmbridge 002B,Anti-social behaviour,,
949f7228afc227605ed3fe34e274e5abf48dff4e4895d6d8728d7954d1ba3d3a,2013-04,Surrey Police,Surrey Police,-0.355769,51.398664,On or near Spencer Road,E01030327,Elmbridge 002B,Criminal damage and arson,Investigation complete; no suspect identified,
8a9a466edd039a4a36b805a9af246d1a0b94521fa16db846476d589a2e6900b9,2013-04,Surrey Police,Surrey Police,-0.351547,51.393326,On or near Orchard Lane,E01030327,Elmbridge 002B,Other theft,Investigation complete; no suspect identified,
8b82cfa749a7718691da164916c5fb5abbefb13d87a6704bb78583a6edac0d1a,2013-04,Surrey Police,Surrey Police,-0.361018,51.400626,On or near Hidden Close,E01030327,Elmbridge 002B,Other theft,Investigation complete; no suspect identified,
dd5f86431a6244733bdcb51b74c9a9c91e7611d8a5342602da3018f1edee02fa,2013-04,Surrey Police,Surrey Police,-0.355742,51.400210,On or near Supermarket,E01030327,Elmbridge 002B,Shoplifting,Offender given conditional discharge,
a0a354025278eebf47f0a001dca1e98ba19c535651b315aedeb43c913af01b74,2013-04,Surrey Police,Surrey Police,-0.347779,51.393785,On or near Broadfields,E01030328,Elmbridge 002C,Criminal damage and arson,Investigation complete; no suspect identified,
cad45b9af46b99b8c48c3b7e27c7c791324a26b11ba8e3e010c64c375960a959,2013-04,Surrey Police,Surrey Police,-0.347779,51.393785,On or near Broadfields,E01030328,Elmbridge 002C,Vehicle crime,Investigation complete; no suspect identified,
7ccb95b3c8c4e44dbcdaa9bb945ca0049bdf2ff0c356c643e0f5a8c9d2826ce4,2013-04,Surrey Police,Surrey Police,-0.347077,51.396932,On or near Summer Avenue,E01030328,Elmbridge 002C,Vehicle crime,Investigation complete; no suspect identified,
44d58c44af592f0d9ca39edcc5d08de238af6db2ae36a32bcef2d7ccb82b3b70,2013-04,Surrey Police,Surrey Police,-0.347077,51.396932,On or near Summer Avenue,E01030328,Elmbridge 002C,Vehicle crime,Investigation complete; no suspect identified,
f0b5b5b39042a164680895829bda67ee3649ddef2ebcecf66955d5bdda05a9f0,2013-04,Surrey Police,Surrey Police,-0.349712,51.395998,On or near Esher Road,E01030328,Elmbridge 002C,Violent crime,Investigation complete; no suspect identified,
,2013-04,Surrey Police,Surrey Police,-0.352337,51.406961,On or near Graburn Way,E01030329,Elmbridge 002D,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.358332,51.402162,On or near Pemberton Road,E01030329,Elmbridge 002D,Anti-social behaviour,,
0d919fcf39a0b1442e16efeb420e9396f41ac46bb44e819af4fc75280b76d0a3,2013-04,Surrey Police,Surrey Police,-0.358332,51.402162,On or near Pemberton Road,E01030329,Elmbridge 002D,Burglary,Investigation complete; no suspect identified,
ac84550dfc72792310cd3b78802e3c7ead78ec62cbd26343444750073afbe756,2013-04,Surrey Police,Surrey Police,-0.357315,51.406473,On or near Kings Chase,E01030329,Elmbridge 002D,Criminal damage and arson,Investigation complete; no suspect identified,
8a5783188a4b1a7f43bc7f2ec959b50bdab67bbb589f5804309af4b7ddf79c59,2013-04,Surrey Police,Surrey Police,-0.357315,51.406473,On or near Kings Chase,E01030329,Elmbridge 002D,Criminal damage and arson,Investigation complete; no suspect identified,
988593cee952d78535b481e23d05340e4d21de767c44c444e3189cf2c0ecead6,2013-04,Surrey Police,Surrey Police,-0.357315,51.406473,On or near Kings Chase,E01030329,Elmbridge 002D,Criminal damage and arson,Investigation complete; no suspect identified,
5a34cf1de6bec3dd3c3cba5193e3d57f26af3e8e2103e8b102cc5d898e437320,2013-04,Surrey Police,Surrey Police,-0.357315,51.406473,On or near Kings Chase,E01030329,Elmbridge 002D,Criminal damage and arson,Investigation complete; no suspect identified,
9027df6e074ed6d69333ce32bf09e208659af835480c981e15c8ebd318cb53bf,2013-04,Surrey Police,Surrey Police,-0.349614,51.405924,On or near Hampton Court Crescent,E01030329,Elmbridge 002D,Criminal damage and arson,Investigation complete; no suspect identified,
99ee69a34a795bc356976b9d1fe4e2a5fde8864c230cbe24ace44413b85faebd,2013-04,Surrey Police,Surrey Police,-0.349614,51.405924,On or near Hampton Court Crescent,E01030329,Elmbridge 002D,Other theft,Investigation complete; no suspect identified,
2b413f4abc80d0f8dc24e8035c312288cbe651528ef27ebb3b2478b04c237a77,2013-04,Surrey Police,Surrey Police,-0.359341,51.402895,On or near Dennis Road,E01030329,Elmbridge 002D,Violent crime,Investigation complete; no suspect identified,
7acd43df849d2865459a99d9e27841a0137b69b297839dade752bff1125e18b8,2013-04,Surrey Police,Surrey Police,-0.359341,51.402895,On or near Dennis Road,E01030329,Elmbridge 002D,Other crime,Court case unable to proceed,
,2013-04,Surrey Police,Surrey Police,-0.377140,51.397181,On or near Island Farm Avenue,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.378373,51.396065,On or near Pool Close,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.383678,51.396040,On or near Knights Close,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.378373,51.396065,On or near Pool Close,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.377120,51.395328,On or near Fleetside,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.373583,51.396565,On or near Island Farm Road,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.377120,51.395328,On or near Fleetside,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.378373,51.396065,On or near Pool Close,E01030334,Elmbridge 003A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.378373,51.396065,On or near Pool Close,E01030334,Elmbridge 003A,Anti-social behaviour,,
10d959d383f76b3d942b5623986a38b98f609d8ff1cf5bf9ac957463cb7d2825,2013-04,Surrey Police,Surrey Police,-0.377120,51.395328,On or near Fleetside,E01030334,Elmbridge 003A,Criminal damage and arson,Investigation complete; no suspect identified,
d70a9d51e7f6eb6c83de792963988c45dcd7763b4929295ca2e12317f39cb9eb,2013-04,Surrey Police,Surrey Police,-0.373583,51.396565,On or near Island Farm Road,E01030334,Elmbridge 003A,Criminal damage and arson,Investigation complete; no suspect identified,
0b4ceefa1b184f84079362ff29b7758d07feed9161e9d3138182d60790a168e7,2013-04,Surrey Police,Surrey Police,-0.379464,51.398958,On or near Central Avenue,E01030334,Elmbridge 003A,Vehicle crime,Investigation complete; no suspect identified,
36e3a53755437b559bbd8e2900d2ac85abe39eb02c9f85bf455deb33887a7087,2013-04,Surrey Police,Surrey Police,-0.377120,51.395328,On or near Fleetside,E01030334,Elmbridge 003A,Vehicle crime,Investigation complete; no suspect identified,
c3ef38081933db4867d3bde7865865cd78cb84bd9dd900ae351c158748611a28,2013-04,Surrey Police,Surrey Police,-0.379464,51.398958,On or near Central Avenue,E01030334,Elmbridge 003A,Vehicle crime,Investigation complete; no suspect identified,
,2013-04,Surrey Police,Surrey Police,-0.364296,51.399008,On or near Beauchamp Road,E01030335,Elmbridge 003B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.363352,51.400892,On or near Avern Gardens,E01030335,Elmbridge 003B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.368456,51.398841,On or near Chandlers Close,E01030335,Elmbridge 003B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.363352,51.400892,On or near Avern Gardens,E01030335,Elmbridge 003B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.364997,51.399890,On or near Glebelands,E01030335,Elmbridge 003B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.363352,51.400892,On or near Avern Gardens,E01030335,Elmbridge 003B,Anti-social behaviour,,
421ee40f130a6573f4bd9c84c18b0a32801779b0a4455f35f5d61c73ea7467ee,2013-04,Surrey Police,Surrey Police,-0.363810,51.400521,On or near Avern Road,E01030335,Elmbridge 003B,Criminal damage and arson,Investigation complete; no suspect identified,
cd9aa3be650aba0383f39af3a8554f15c18e3bece4828047befc6c3caa86a413,2013-04,Surrey Police,Surrey Police,-0.363810,51.400521,On or near Avern Road,E01030335,Elmbridge 003B,Criminal damage and arson,Investigation complete; no suspect identified,
676f0a15a191fa541909b0327dabe74cb37bc32760549a72f33332a9e19c265a,2013-04,Surrey Police,Surrey Police,-0.363810,51.400521,On or near Avern Road,E01030335,Elmbridge 003B,Violent crime,Investigation complete; no suspect identified,
,2013-04,Surrey Police,Surrey Police,-0.378888,51.401000,On or near Upper Farm Road,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.378888,51.401000,On or near Upper Farm Road,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.381050,51.400437,On or near Redland Gardens,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.378888,51.401000,On or near Upper Farm Road,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.376991,51.399382,On or near Eastcote Avenue,E01030336,Elmbridge 003C,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.375053,51.397674,On or near St Barnabas' Gardens,E01030336,Elmbridge 003C,Anti-social behaviour,,
16f9ec2102f80df7af96d6deec159dacb525c24d96e24ffb7c1c58f87d386bd4,2013-04,Surrey Police,Surrey Police,-0.381195,51.400825,On or near Dunstable Road,E01030336,Elmbridge 003C,Criminal damage and arson,Investigation complete; no suspect identified,
,2013-04,Surrey Police,Surrey Police,-0.366071,51.400840,On or near Grange Road,E01030337,Elmbridge 003D,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.372542,51.397531,On or near Hospital,E01030337,Elmbridge 003D,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.372976,51.399902,On or near Odard Road,E01030337,Elmbridge 003D,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.372440,51.401226,On or near Faraday Road,E01030337,Elmbridge 003D,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.372976,51.399902,On or near Odard Road,E01030337,Elmbridge 003D,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.371284,51.402999,On or near Walton Road,E01030337,Elmbridge 003D,Anti-social behaviour,,
7357a5bba2b660c1772ed79928aa9f09e97e0008264e724a8324d93877ede891,2013-04,Surrey Police,Surrey Police,-0.369373,51.400949,On or near Anne Way,E01030337,Elmbridge 003D,Violent crime,Investigation complete; no suspect identified,
a7deca17b24b2d02efac3286b096bcd99857e7751ab86015cafbefa44a04dc20,2013-04,Surrey Police,Surrey Police,-0.366071,51.400840,On or near Grange Road,E01030337,Elmbridge 003D,Violent crime,Investigation complete; no suspect identified,
,2013-04,Surrey Police,Surrey Police,-0.402872,51.397184,On or near Sunnyside,E01030361,Elmbridge 004A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.405940,51.389142,On or near Nightingale Road,E01030361,Elmbridge 004A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.402872,51.397184,On or near Sunnyside,E01030361,Elmbridge 004A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.407097,51.390182,On or near Carlton Road,E01030361,Elmbridge 004A,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.411745,51.397080,On or near Waterside Drive,E01030361,Elmbridge 004A,Anti-social behaviour,,
a7a6b252ef2f0c91e43e0073e230ecc46156b1d1af0529489668b4f71394a6ee,2013-04,Surrey Police,Surrey Police,-0.402872,51.397184,On or near Sunnyside,E01030361,Elmbridge 004A,Drugs,Under investigation,
07c8cddab946a9719d459c8dbfbdc44bc1538b76fcb6d20e22a34cb0f27e5ad4,2013-04,Surrey Police,Surrey Police,-0.405940,51.389142,On or near Nightingale Road,E01030361,Elmbridge 004A,Drugs,Under investigation,
fb57e4930a6648705b0d2f71d0afee001ad571335e951261cd83276965a8b8a5,2013-04,Surrey Police,Surrey Police,-0.405940,51.389142,On or near Nightingale Road,E01030361,Elmbridge 004A,Drugs,Under investigation,
7879c38d6d41180d79cf106469a6d2d1f6e2b821a8f78b3560fd179b555d92a2,2013-04,Surrey Police,Surrey Police,-0.405940,51.389142,On or near Nightingale Road,E01030361,Elmbridge 004A,Drugs,Under investigation,
30a444076fe0142b5ddfdf88c98ef8fada8d90ff148914f6ab63fb0a5c7d1d4c,2013-04,Surrey Police,Surrey Police,-0.411745,51.397080,On or near Waterside Drive,E01030361,Elmbridge 004A,Other theft,Investigation complete; no suspect identified,
614b26754a18c5a5d7a458254212595e05781e94d1fa277ef3cf8e1a9067ff58,2013-04,Surrey Police,Surrey Police,-0.411745,51.397080,On or near Waterside Drive,E01030361,Elmbridge 004A,Other theft,Investigation complete; no suspect identified,
9581a813386137615d0f6d3063ac8d2c9ef5fede519fe8bd24470d577b548608,2013-04,Surrey Police,Surrey Police,-0.403944,51.394042,On or near Thorneycroft Close,E01030361,Elmbridge 004A,Violent crime,Under investigation,
c4a71df53a631ded59cd5383116cb9fe6cbb424bdf78fd008fe5fa601c427571,2013-04,Surrey Police,Surrey Police,-0.405940,51.389142,On or near Nightingale Road,E01030361,Elmbridge 004A,Other crime,Under investigation,
,2013-04,Surrey Police,Surrey Police,-0.372919,51.395027,On or near Approach Road,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.382839,51.386010,On or near Fieldcommon Lane,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.381769,51.387408,On or near Netley Drive,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.382839,51.386010,On or near Fieldcommon Lane,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.382839,51.386010,On or near Fieldcommon Lane,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.386523,51.386682,On or near Petrol Station,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.380789,51.388293,On or near Hurtwood Road,E01030362,Elmbridge 004B,Anti-social behaviour,,
,2013-04,Surrey Police,Surrey Police,-0.382839,51.386010,On or near Fieldcommon Lane,E01030362,Elmbridge 004B,Anti-social behaviour,,
dd9a1e91c9ba130fefa181c83a6ee5338a6bb700b3a60d5eac5f33b9643479e6,2013-04,Surrey Police,Surrey Police,-0.384784,51.386280,On or near Byron Close,E01030362,Elmbridge 004B,Criminal damage and arson,Investigation complete; no suspect identified,
1aa7b6391551940aa9b0012e54dbc33e1134fa1988b5b36c51779b7b6fff3b1b,2013-04,Surrey Police,Surrey Police,-0.384784,51.386280,On or near Byron Close,E01030362,Elmbridge 004B,Criminal damage and arson,Under investigation,
4297c1b3d2486c592f77e59b09927b82baf7e4b7c03bf8fe9f819a19dd58ca9d,2013-04,Surrey Police,Surrey Police,-0.385795,51.387355,On or near Fernbank Avenue,E01030362,Elmbridge 004B,Criminal damage and arson,Investigation complete; no suspect identified,
884b784573f1771687a4121192ad6e8866aa522052ed235b0ee93a8cc37c2e00,2013-04,Surrey Police,Surrey Police,-0.385795,51.387355,On or near Fernbank Avenue,E01030362,Elmbridge 004B,Drugs,Offender given a caution,
b780211eae4b80709692d9d09e91fe2798bb8ae080c48f8396ec6e52b9071849,2013-04,Surrey Police,Surrey Police,-0.380789,51.388293,On or near Hurtwood Road,E01030362,Elmbridge 004B,Public disorder and weapons,Under investigation,
a143e0a28af9f404558ce85467c1633c43b1186e752073b82c682979faf7afd8,2013-04,Surrey Police,Surrey Police,-0.381769,51.387408,On or near Netley Drive,E01030362,Elmbridge 004B,Public disorder and weapons,Local resolution,
3f5917c0b451a3e9a5ca28840ec5b5b1df8d3a8e926171340543d2fdb7c9f269,2013-04,Surrey Police,Surrey Police,-0.381769,51.387408,On or near Netley Drive,E01030362,Elmbridge 004B,Public disorder and weapons,Investigation complete; no suspect identified,
