Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-07,Surrey Police,Surrey Police,-0.343688,51.361777,On or near Torrington Road,E01030297,Elmbridge 015B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.346978,51.356581,On or near Claremont Road,E01030297,Elmbridge 015B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.347589,51.361967,On or near Station Way,E01030297,Elmbridge 015B,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.346746,51.361839,On or near Hare Lane,E01030297,Elmbridge 015B,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.348982,51.363965,On or near Station Road,E01030297,Elmbridge 015B,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.350381,51.363814,On or near Loseberry Road,E01030297,Elmbridge 015B,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.347663,51.363902,On or near Norfolk Road,E01030297,Elmbridge 015B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.347057,51.361178,On or near The Parade,E01030297,Elmbridge 015B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.343688,51.361777,On or near Torrington Road,E01030297,Elmbridge 015B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.347057,51.361178,On or near The Parade,E01030297,Elmbridge 015B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.344476,51.359459,On or near Firs Close,E01030298,Elmbridge 015C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.338671,51.358721,On or near Church Road,E01030298,Elmbridge 015C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.340317,51.360066,On or near High Street,E01030298,Elmbridge 015C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.335233,51.364005,On or near Telegraph Lane,E01030298,Elmbridge 015C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.342690,51.359587,On or near Fawcus Close,E01030298,Elmbridge 015C,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.338671,51.358721,On or near Church Road,E01030298,Elmbridge 015C,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.339587,51.360002,On or near The Green,E01030298,Elmbridge 015C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.338671,51.358721,On or near Church Road,E01030298,Elmbridge 015C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.340317,51.360066,On or near High Street,E01030298,Elmbridge 015C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.336367,51.361665,On or near Brookfield Gardens,E01030298,Elmbridge 015C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.338586,51.354331,On or near Coverts Road,E01030299,Elmbridge 015D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.338586,51.354331,On or near Coverts Road,E01030299,Elmbridge 015D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.338586,51.354331,On or near Coverts Road,E01030299,Elmbridge 015D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.337054,51.356962,On or near Fee Farm Road,E01030299,Elmbridge 015D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.336556,51.351686,On or near Holroyd Road,E01030299,Elmbridge 015D,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.336556,51.351686,On or near Holroyd Road,E01030299,Elmbridge 015D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.336556,51.351686,On or near Holroyd Road,E01030299,Elmbridge 015D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.336556,51.351686,On or near Holroyd Road,E01030299,Elmbridge 015D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.336556,51.351686,On or near Holroyd Road,E01030299,Elmbridge 015D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.337054,51.356962,On or near Fee Farm Road,E01030299,Elmbridge 015D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.343627,51.355509,On or near Beaconsfield Road,E01030299,Elmbridge 015D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.336556,51.351686,On or near Holroyd Road,E01030299,Elmbridge 015D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.451301,51.333296,On or near Redhill Road,E01030346,Elmbridge 016A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.451301,51.333296,On or near Redhill Road,E01030346,Elmbridge 016A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.462969,51.347549,On or near Parry Drive,E01030346,Elmbridge 016A,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.448663,51.338314,On or near Byfleet Road,E01030346,Elmbridge 016A,Robbery,,
,2011-07,Surrey Police,Surrey Police,-0.448663,51.338314,On or near Byfleet Road,E01030346,Elmbridge 016A,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.462523,51.343272,On or near The Fairway,E01030346,Elmbridge 016A,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.456527,51.346530,On or near South Ridge,E01030346,Elmbridge 016A,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.462520,51.345529,On or near Summers Close,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.463030,51.357307,On or near Segrave Close,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.462520,51.345529,On or near Summers Close,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.464484,51.348181,On or near Staniland Drive,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.462520,51.345529,On or near Summers Close,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.462520,51.345529,On or near Summers Close,E01030347,Elmbridge 016B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.479154,51.349235,On or near Wintersells Road,E01030347,Elmbridge 016B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.479154,51.349235,On or near Wintersells Road,E01030347,Elmbridge 016B,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.479154,51.349235,On or near Wintersells Road,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.478449,51.344505,On or near Oyster Lane,E01030347,Elmbridge 016B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.450266,51.362732,On or near Stroudwater Park,E01030348,Elmbridge 016C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.447483,51.363028,On or near Holme Chase,E01030348,Elmbridge 016C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.444992,51.363633,On or near Egerton Road,E01030348,Elmbridge 016C,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.438823,51.363839,On or near St. Georges Road,E01030349,Elmbridge 016D,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.434223,51.353832,On or near Seven Hills Road,E01030349,Elmbridge 016D,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.437259,51.365473,On or near Queens Road,E01030349,Elmbridge 016D,Robbery,,
,2011-07,Surrey Police,Surrey Police,-0.434223,51.353832,On or near Seven Hills Road,E01030349,Elmbridge 016D,Robbery,,
,2011-07,Surrey Police,Surrey Police,-0.438507,51.362981,On or near Gower Road,E01030349,Elmbridge 016D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.411534,51.334660,On or near Portsmouth Road,E01030300,Elmbridge 017A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.405550,51.333338,On or near Canada Road,E01030300,Elmbridge 017A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.412487,51.331166,On or near Lushington Drive,E01030300,Elmbridge 017A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.412487,51.331166,On or near Lushington Drive,E01030300,Elmbridge 017A,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.411159,51.331814,On or near Anyards Road,E01030300,Elmbridge 017A,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.410072,51.334182,On or near Copse Road,E01030300,Elmbridge 017A,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.407769,51.335590,On or near Lyster Mews,E01030300,Elmbridge 017A,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.411534,51.334660,On or near Portsmouth Road,E01030300,Elmbridge 017A,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.411159,51.331814,On or near Anyards Road,E01030300,Elmbridge 017A,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.404795,51.336898,On or near Brunswick Grove,E01030300,Elmbridge 017A,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.404795,51.336898,On or near Brunswick Grove,E01030300,Elmbridge 017A,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.408290,51.330903,On or near Freelands Road,E01030301,Elmbridge 017B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.392547,51.331641,On or near Oxshott Rise,E01030301,Elmbridge 017B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.400623,51.331805,On or near Leigh Hill Road,E01030301,Elmbridge 017B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.408290,51.330903,On or near Freelands Road,E01030301,Elmbridge 017B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.399339,51.331149,On or near Pine Walk,E01030301,Elmbridge 017B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.392547,51.331641,On or near Oxshott Rise,E01030301,Elmbridge 017B,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.392547,51.331641,On or near Oxshott Rise,E01030301,Elmbridge 017B,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.408290,51.330903,On or near Freelands Road,E01030301,Elmbridge 017B,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.400623,51.331805,On or near Leigh Hill Road,E01030301,Elmbridge 017B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.392547,51.331641,On or near Oxshott Rise,E01030301,Elmbridge 017B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.407975,51.309766,On or near Middleton Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.435111,51.316795,On or near Pointers Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.411844,51.317372,On or near Downside Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.412117,51.328598,On or near Hollyhedge Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.408968,51.327908,On or near Spencer Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.413290,51.327454,On or near Downside Bridge Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.414355,51.307811,On or near Horsley Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.413290,51.327454,On or near Downside Bridge Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.435111,51.316795,On or near Pointers Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.430026,51.308967,On or near Ockham Lane,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.435111,51.316795,On or near Pointers Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.435111,51.316795,On or near Pointers Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.407975,51.309766,On or near Middleton Road,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.411248,51.326734,On or near Church Street,E01030302,Elmbridge 017C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.430026,51.308967,On or near Ockham Lane,E01030302,Elmbridge 017C,Robbery,,
,2011-07,Surrey Police,Surrey Police,-0.414924,51.330030,On or near Between Streets,E01030302,Elmbridge 017C,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.430026,51.308967,On or near Ockham Lane,E01030302,Elmbridge 017C,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420663,51.332590,On or near Matthew Arnold Close,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.412117,51.328598,On or near Hollyhedge Road,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.414924,51.330030,On or near Between Streets,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.412117,51.328598,On or near Hollyhedge Road,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.415550,51.331019,On or near Virginia Place,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.414924,51.330030,On or near Between Streets,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.414924,51.330030,On or near Between Streets,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.414924,51.330030,On or near Between Streets,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.409923,51.310269,On or near Downsview Close,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.412117,51.328598,On or near Hollyhedge Road,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.411248,51.326734,On or near Church Street,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.412117,51.328598,On or near Hollyhedge Road,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.410509,51.328172,On or near High Street,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.414924,51.330030,On or near Between Streets,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.411844,51.317372,On or near Downside Road,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420663,51.332590,On or near Matthew Arnold Close,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.408945,51.328582,On or near Cedar Road,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.414924,51.330030,On or near Between Streets,E01030302,Elmbridge 017C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.416974,51.333835,On or near Coveham Crescent,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.417429,51.336476,On or near Queens Court Ride,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.415521,51.336018,On or near Pennyfield,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.418502,51.333253,On or near Trafalgar Court,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.421274,51.334450,On or near Bennett Close,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.420319,51.333835,On or near Gavell Road,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.414995,51.334608,On or near Northfield Road,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.415904,51.336581,On or near Larkfield,E01030304,Elmbridge 017D,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.420319,51.333835,On or near Gavell Road,E01030304,Elmbridge 017D,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.418502,51.333253,On or near Trafalgar Court,E01030304,Elmbridge 017D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.417429,51.336476,On or near Queens Court Ride,E01030304,Elmbridge 017D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.418502,51.333253,On or near Trafalgar Court,E01030304,Elmbridge 017D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.416734,51.332905,On or near Northfield Farm Mews,E01030304,Elmbridge 017D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.418502,51.333253,On or near Trafalgar Court,E01030304,Elmbridge 017D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.418502,51.333253,On or near Trafalgar Court,E01030304,Elmbridge 017D,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.415904,51.336581,On or near Larkfield,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420319,51.333835,On or near Gavell Road,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.420762,51.335577,On or near Riverview Gardens,E01030304,Elmbridge 017D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.383992,51.337737,On or near Lytton Park,E01030305,Elmbridge 017E,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.383992,51.337737,On or near Lytton Park,E01030305,Elmbridge 017E,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.381328,51.340416,On or near Sandy Lane,E01030305,Elmbridge 017E,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.385225,51.330839,On or near Eaton Park Road,E01030305,Elmbridge 017E,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.387153,51.329489,On or near The Drive,E01030305,Elmbridge 017E,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.399914,51.338549,On or near The Barton,E01030306,Elmbridge 017F,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.392896,51.340953,On or near Fairacres,E01030306,Elmbridge 017F,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.392896,51.340953,On or near Fairacres,E01030306,Elmbridge 017F,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.391107,51.339148,On or near Green Lane,E01030306,Elmbridge 017F,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.392896,51.340953,On or near Fairacres,E01030306,Elmbridge 017F,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.399170,51.324466,On or near Ravenswood Close,E01030303,Elmbridge 018A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.396869,51.322528,On or near Ashford Gardens,E01030303,Elmbridge 018A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.391794,51.326073,On or near Oxshott Way,E01030303,Elmbridge 018A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.396113,51.327355,On or near Mizen Way,E01030303,Elmbridge 018A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.391053,51.322646,On or near Millhedge Close,E01030303,Elmbridge 018A,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.400907,51.328158,On or near Birch Grove,E01030303,Elmbridge 018A,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.393576,51.322725,On or near Pendenza,E01030303,Elmbridge 018A,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.350639,51.329817,On or near Meadway,E01030342,Elmbridge 018B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.351893,51.329682,On or near Danes Way,E01030342,Elmbridge 018B,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.353739,51.326623,On or near Old Farmhouse Drive,E01030342,Elmbridge 018B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.348001,51.337729,On or near Princes Drive,E01030342,Elmbridge 018B,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.351755,51.325121,On or near Leatherhead Road,E01030342,Elmbridge 018B,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.356325,51.325770,On or near Halcyon Close,E01030342,Elmbridge 018B,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.351755,51.325121,On or near Leatherhead Road,E01030342,Elmbridge 018B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.356704,51.332016,On or near High Street,E01030342,Elmbridge 018B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.359579,51.342379,On or near Queens Drive,E01030342,Elmbridge 018B,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.368231,51.316242,On or near Woodlands Lane,E01030343,Elmbridge 018C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.380604,51.321459,On or near Evelyn Way,E01030343,Elmbridge 018C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.384107,51.318971,On or near Stoke Road,E01030343,Elmbridge 018C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.383961,51.328834,On or near Water Lane,E01030343,Elmbridge 018C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.368231,51.316242,On or near Woodlands Lane,E01030343,Elmbridge 018C,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.368231,51.316242,On or near Woodlands Lane,E01030343,Elmbridge 018C,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.390168,51.320044,On or near Bray Road,E01030343,Elmbridge 018C,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.388186,51.319666,On or near Station Road,E01030343,Elmbridge 018C,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.377324,51.312717,On or near Cobham Road,E01030343,Elmbridge 018C,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.387245,51.319500,On or near Winston Drive,E01030343,Elmbridge 018C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.388376,51.321215,On or near Vincent Road,E01030343,Elmbridge 018C,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.365046,51.332771,On or near Sheath Lane,E01030344,Elmbridge 018D,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.373412,51.340963,On or near Sandy Drive,E01030344,Elmbridge 018D,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.377304,51.335243,On or near Courtleas,E01030344,Elmbridge 018D,Vehicle crime,,
,2011-07,Surrey Police,Surrey Police,-0.372435,51.333683,On or near Woodside Road,E01030344,Elmbridge 018D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.361773,51.333193,On or near Holtwood Road,E01030344,Elmbridge 018D,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.371106,51.329879,On or near Richards Road,E01030345,Elmbridge 018E,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.367734,51.331468,On or near Clock House Mead,E01030345,Elmbridge 018E,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.361134,51.330153,On or near The Ridgeway,E01030345,Elmbridge 018E,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.365871,51.329356,On or near Lyfield,E01030345,Elmbridge 018E,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.367734,51.331468,On or near Clock House Mead,E01030345,Elmbridge 018E,Burglary,,
,2011-07,Surrey Police,Surrey Police,-0.366592,51.331677,On or near Arnewood Close,E01030345,Elmbridge 018E,Violent crime,,
,2011-07,Surrey Police,Surrey Police,-0.371106,51.329879,On or near Richards Road,E01030345,Elmbridge 018E,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.369739,51.331182,On or near Oxdowne Close,E01030345,Elmbridge 018E,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.367734,51.331468,On or near Clock House Mead,E01030345,Elmbridge 018E,Other crime,,
,2011-07,Surrey Police,Surrey Police,-0.256805,51.372234,On or near Auriol Park Road,E01030386,Epsom and Ewell 001A,Anti-social behaviour,,
,2011-07,Surrey Police,Surrey Police,-0.256304,51.376723,On or near St. Marys Road,E01030386,Epsom and Ewell 001A,Anti-social behaviour,,
